,clip_name,label
25508,train25509.aiff,0
29995,train29996.aiff,0
17175,train17176.aiff,0
16230,train16231.aiff,0
25043,train25044.aiff,0
3010,train3011.aiff,0
6338,train6339.aiff,0
9905,train9906.aiff,0
12350,train12351.aiff,0
7673,train7674.aiff,0
7417,train7418.aiff,0
3714,train3715.aiff,0
22321,train22322.aiff,0
17107,train17108.aiff,0
15303,train15304.aiff,0
2287,train2288.aiff,0
15854,train15855.aiff,0
19951,train19952.aiff,0
13209,train13210.aiff,0
15123,train15124.aiff,0
20166,train20167.aiff,0
27693,train27694.aiff,0
21681,train21682.aiff,0
28973,train28974.aiff,0
17400,train17401.aiff,0
1782,train1783.aiff,0
21202,train21203.aiff,0
28558,train28559.aiff,0
23830,train23831.aiff,0
4376,train4377.aiff,0
4786,train4787.aiff,0
14267,train14268.aiff,0
20706,train20707.aiff,0
864,train865.aiff,0
29494,train29495.aiff,0
27690,train27691.aiff,0
27163,train27164.aiff,0
7890,train7891.aiff,0
5666,train5667.aiff,0
18396,train18397.aiff,0
20881,train20882.aiff,0
235,train236.aiff,0
12505,train12506.aiff,0
19872,train19873.aiff,0
2089,train2090.aiff,0
1848,train1849.aiff,0
28218,train28219.aiff,0
10967,train10968.aiff,0
6383,train6384.aiff,0
22448,train22449.aiff,0
28198,train28199.aiff,0
10068,train10069.aiff,0
2695,train2696.aiff,0
6812,train6813.aiff,0
23666,train23667.aiff,0
8722,train8723.aiff,0
20133,train20134.aiff,0
3866,train3867.aiff,0
17997,train17998.aiff,0
3887,train3888.aiff,0
5968,train5969.aiff,0
5658,train5659.aiff,0
17624,train17625.aiff,0
21111,train21112.aiff,0
11900,train11901.aiff,0
872,train873.aiff,0
7568,train7569.aiff,0
5828,train5829.aiff,0
9983,train9984.aiff,0
12669,train12670.aiff,0
23448,train23449.aiff,0
7837,train7838.aiff,0
880,train881.aiff,0
6108,train6109.aiff,0
20577,train20578.aiff,0
25644,train25645.aiff,0
22346,train22347.aiff,0
21497,train21498.aiff,0
22031,train22032.aiff,0
22468,train22469.aiff,0
1409,train1410.aiff,0
9932,train9933.aiff,0
12981,train12982.aiff,0
27185,train27186.aiff,0
29268,train29269.aiff,0
7052,train7053.aiff,0
6068,train6069.aiff,0
27952,train27953.aiff,0
24535,train24536.aiff,0
10601,train10602.aiff,0
23383,train23384.aiff,0
17355,train17356.aiff,0
20434,train20435.aiff,0
2438,train2439.aiff,0
13619,train13620.aiff,0
27223,train27224.aiff,0
28846,train28847.aiff,0
1816,train1817.aiff,0
13157,train13158.aiff,0
12448,train12449.aiff,0
24163,train24164.aiff,0
8611,train8612.aiff,0
17383,train17384.aiff,0
10253,train10254.aiff,0
13579,train13580.aiff,0
6053,train6054.aiff,0
2836,train2837.aiff,0
10163,train10164.aiff,0
17764,train17765.aiff,0
21131,train21132.aiff,0
17324,train17325.aiff,0
5584,train5585.aiff,0
22075,train22076.aiff,0
22264,train22265.aiff,0
8147,train8148.aiff,0
13786,train13787.aiff,0
1274,train1275.aiff,0
3082,train3083.aiff,0
18491,train18492.aiff,0
20294,train20295.aiff,0
16145,train16146.aiff,0
14153,train14154.aiff,0
22385,train22386.aiff,0
13032,train13033.aiff,0
23044,train23045.aiff,0
5098,train5099.aiff,0
8968,train8969.aiff,0
6163,train6164.aiff,0
23384,train23385.aiff,0
20695,train20696.aiff,0
28194,train28195.aiff,0
14784,train14785.aiff,0
16877,train16878.aiff,0
13390,train13391.aiff,0
3012,train3013.aiff,0
7312,train7313.aiff,0
28362,train28363.aiff,0
28141,train28142.aiff,0
29238,train29239.aiff,0
21465,train21466.aiff,0
16712,train16713.aiff,0
3157,train3158.aiff,0
22625,train22626.aiff,0
15775,train15776.aiff,0
1672,train1673.aiff,0
17045,train17046.aiff,0
29448,train29449.aiff,0
13112,train13113.aiff,0
24943,train24944.aiff,0
17569,train17570.aiff,0
29914,train29915.aiff,0
3689,train3690.aiff,0
23552,train23553.aiff,0
23881,train23882.aiff,0
17356,train17357.aiff,0
27911,train27912.aiff,0
28953,train28954.aiff,0
17263,train17264.aiff,0
19884,train19885.aiff,0
11965,train11966.aiff,0
28232,train28233.aiff,0
8605,train8606.aiff,0
488,train489.aiff,0
22971,train22972.aiff,0
16952,train16953.aiff,0
27490,train27491.aiff,0
5826,train5827.aiff,0
22419,train22420.aiff,0
16314,train16315.aiff,0
10868,train10869.aiff,0
24532,train24533.aiff,0
22036,train22037.aiff,0
10019,train10020.aiff,0
2622,train2623.aiff,0
3854,train3855.aiff,0
20971,train20972.aiff,0
8606,train8607.aiff,0
15525,train15526.aiff,0
12272,train12273.aiff,0
23673,train23674.aiff,0
13055,train13056.aiff,0
23336,train23337.aiff,0
2484,train2485.aiff,0
14730,train14731.aiff,0
22426,train22427.aiff,0
8536,train8537.aiff,0
21281,train21282.aiff,0
14840,train14841.aiff,0
4712,train4713.aiff,0
7764,train7765.aiff,0
9107,train9108.aiff,0
6894,train6895.aiff,0
5462,train5463.aiff,0
4347,train4348.aiff,0
14493,train14494.aiff,0
28326,train28327.aiff,0
6884,train6885.aiff,0
16129,train16130.aiff,0
3915,train3916.aiff,0
29523,train29524.aiff,0
1733,train1734.aiff,0
411,train412.aiff,0
3704,train3705.aiff,0
16500,train16501.aiff,0
7736,train7737.aiff,0
8170,train8171.aiff,0
22350,train22351.aiff,0
4512,train4513.aiff,0
2934,train2935.aiff,0
16869,train16870.aiff,0
23414,train23415.aiff,0
17343,train17344.aiff,0
22937,train22938.aiff,0
15446,train15447.aiff,0
14521,train14522.aiff,0
15809,train15810.aiff,0
3610,train3611.aiff,0
5434,train5435.aiff,0
20066,train20067.aiff,0
3017,train3018.aiff,0
28289,train28290.aiff,0
23705,train23706.aiff,0
15458,train15459.aiff,0
11028,train11029.aiff,0
4398,train4399.aiff,0
3211,train3212.aiff,0
27254,train27255.aiff,0
16010,train16011.aiff,0
4406,train4407.aiff,0
25119,train25120.aiff,0
12809,train12810.aiff,0
2458,train2459.aiff,0
29528,train29529.aiff,0
9040,train9041.aiff,0
10268,train10269.aiff,0
8698,train8699.aiff,0
1947,train1948.aiff,0
18325,train18326.aiff,0
17089,train17090.aiff,0
7441,train7442.aiff,0
2734,train2735.aiff,0
28637,train28638.aiff,0
5050,train5051.aiff,0
29739,train29740.aiff,0
851,train852.aiff,0
29631,train29632.aiff,0
1981,train1982.aiff,0
29918,train29919.aiff,0
20809,train20810.aiff,0
12077,train12078.aiff,0
27804,train27805.aiff,0
21147,train21148.aiff,0
24326,train24327.aiff,0
13548,train13549.aiff,0
4401,train4402.aiff,0
7411,train7412.aiff,0
4206,train4207.aiff,0
2382,train2383.aiff,0
19889,train19890.aiff,0
16556,train16557.aiff,0
2912,train2913.aiff,0
17777,train17778.aiff,0
11756,train11757.aiff,0
15804,train15805.aiff,0
21383,train21384.aiff,0
19676,train19677.aiff,0
27839,train27840.aiff,0
13137,train13138.aiff,0
15274,train15275.aiff,0
25683,train25684.aiff,0
15620,train15621.aiff,0
6827,train6828.aiff,0
1694,train1695.aiff,0
769,train770.aiff,0
27204,train27205.aiff,0
13146,train13147.aiff,0
8658,train8659.aiff,0
27433,train27434.aiff,0
17655,train17656.aiff,0
406,train407.aiff,0
22169,train22170.aiff,0
4513,train4514.aiff,0
13412,train13413.aiff,0
19058,train19059.aiff,0
29076,train29077.aiff,0
29323,train29324.aiff,0
11419,train11420.aiff,0
27874,train27875.aiff,0
27829,train27830.aiff,0
7602,train7603.aiff,0
2331,train2332.aiff,0
27865,train27866.aiff,0
14388,train14389.aiff,0
26300,train26301.aiff,0
28462,train28463.aiff,0
15225,train15226.aiff,0
10473,train10474.aiff,0
17449,train17450.aiff,0
16265,train16266.aiff,0
2874,train2875.aiff,0
13449,train13450.aiff,0
5771,train5772.aiff,0
15733,train15734.aiff,0
27302,train27303.aiff,0
27409,train27410.aiff,0
25509,train25510.aiff,0
2911,train2912.aiff,0
25950,train25951.aiff,0
24265,train24266.aiff,0
7368,train7369.aiff,0
6164,train6165.aiff,0
24176,train24177.aiff,0
26242,train26243.aiff,0
21471,train21472.aiff,0
10995,train10996.aiff,0
7282,train7283.aiff,0
17140,train17141.aiff,0
14381,train14382.aiff,0
213,train214.aiff,0
3321,train3322.aiff,0
27618,train27619.aiff,0
27175,train27176.aiff,0
29401,train29402.aiff,0
17671,train17672.aiff,0
14000,train14001.aiff,0
2609,train2610.aiff,0
15093,train15094.aiff,0
27975,train27976.aiff,0
19974,train19975.aiff,0
25473,train25474.aiff,0
1540,train1541.aiff,0
3050,train3051.aiff,0
29628,train29629.aiff,0
9098,train9099.aiff,0
8713,train8714.aiff,0
21365,train21366.aiff,0
3620,train3621.aiff,0
28422,train28423.aiff,0
4295,train4296.aiff,0
17229,train17230.aiff,0
21882,train21883.aiff,0
20546,train20547.aiff,0
13781,train13782.aiff,0
2988,train2989.aiff,0
1240,train1241.aiff,0
12238,train12239.aiff,0
25894,train25895.aiff,0
15832,train15833.aiff,0
25603,train25604.aiff,0
10747,train10748.aiff,0
20097,train20098.aiff,0
21632,train21633.aiff,0
10897,train10898.aiff,0
7254,train7255.aiff,0
12948,train12949.aiff,0
15312,train15313.aiff,0
20729,train20730.aiff,0
21226,train21227.aiff,0
22371,train22372.aiff,0
4611,train4612.aiff,0
5020,train5021.aiff,0
243,train244.aiff,0
9681,train9682.aiff,0
11713,train11714.aiff,0
22905,train22906.aiff,0
13298,train13299.aiff,0
15704,train15705.aiff,0
27622,train27623.aiff,0
15124,train15125.aiff,0
5449,train5450.aiff,0
20662,train20663.aiff,0
10310,train10311.aiff,0
25466,train25467.aiff,0
20042,train20043.aiff,0
14674,train14675.aiff,0
4499,train4500.aiff,0
7748,train7749.aiff,0
9203,train9204.aiff,0
21000,train21001.aiff,0
765,train766.aiff,0
3006,train3007.aiff,0
4655,train4656.aiff,0
18013,train18014.aiff,0
8407,train8408.aiff,0
13841,train13842.aiff,0
11031,train11032.aiff,0
6712,train6713.aiff,0
13016,train13017.aiff,0
2783,train2784.aiff,0
11269,train11270.aiff,0
19813,train19814.aiff,0
15965,train15966.aiff,0
28269,train28270.aiff,0
24166,train24167.aiff,0
20279,train20280.aiff,0
22364,train22365.aiff,0
7362,train7363.aiff,0
10618,train10619.aiff,0
17070,train17071.aiff,0
7209,train7210.aiff,0
6602,train6603.aiff,0
20782,train20783.aiff,0
29710,train29711.aiff,0
29319,train29320.aiff,0
14845,train14846.aiff,0
13386,train13387.aiff,0
29917,train29918.aiff,0
11410,train11411.aiff,0
28059,train28060.aiff,0
14494,train14495.aiff,0
28765,train28766.aiff,0
3760,train3761.aiff,0
23055,train23056.aiff,0
22546,train22547.aiff,0
18077,train18078.aiff,0
14019,train14020.aiff,0
850,train851.aiff,0
21361,train21362.aiff,0
439,train440.aiff,0
383,train384.aiff,0
18330,train18331.aiff,0
21893,train21894.aiff,0
18085,train18086.aiff,0
9015,train9016.aiff,0
20792,train20793.aiff,0
13104,train13105.aiff,0
12626,train12627.aiff,0
1491,train1492.aiff,0
2240,train2241.aiff,0
2127,train2128.aiff,0
16333,train16334.aiff,0
12931,train12932.aiff,0
13139,train13140.aiff,0
28116,train28117.aiff,0
21140,train21141.aiff,0
28237,train28238.aiff,0
22993,train22994.aiff,0
6854,train6855.aiff,0
24896,train24897.aiff,0
16696,train16697.aiff,0
29433,train29434.aiff,0
13608,train13609.aiff,0
7342,train7343.aiff,0
22686,train22687.aiff,0
12722,train12723.aiff,0
8674,train8675.aiff,0
15771,train15772.aiff,0
28699,train28700.aiff,0
29703,train29704.aiff,0
712,train713.aiff,0
28457,train28458.aiff,0
27590,train27591.aiff,0
22414,train22415.aiff,0
27563,train27564.aiff,0
18230,train18231.aiff,0
23791,train23792.aiff,0
21034,train21035.aiff,0
3749,train3750.aiff,0
6801,train6802.aiff,0
8379,train8380.aiff,0
22482,train22483.aiff,0
12157,train12158.aiff,0
23023,train23024.aiff,0
20760,train20761.aiff,0
29381,train29382.aiff,0
2416,train2417.aiff,0
2518,train2519.aiff,0
23171,train23172.aiff,0
29579,train29580.aiff,0
9382,train9383.aiff,0
174,train175.aiff,0
3409,train3410.aiff,0
28184,train28185.aiff,0
7515,train7516.aiff,0
10938,train10939.aiff,0
27815,train27816.aiff,0
21675,train21676.aiff,0
17555,train17556.aiff,0
12289,train12290.aiff,0
9807,train9808.aiff,0
18091,train18092.aiff,0
25282,train25283.aiff,0
28465,train28466.aiff,0
4322,train4323.aiff,0
29674,train29675.aiff,0
3511,train3512.aiff,0
11882,train11883.aiff,0
21883,train21884.aiff,0
19929,train19930.aiff,0
9612,train9613.aiff,0
21691,train21692.aiff,0
8580,train8581.aiff,0
28412,train28413.aiff,0
20060,train20061.aiff,0
25570,train25571.aiff,0
5507,train5508.aiff,0
15239,train15240.aiff,0
15767,train15768.aiff,0
12423,train12424.aiff,0
27650,train27651.aiff,0
2764,train2765.aiff,0
22910,train22911.aiff,0
11784,train11785.aiff,0
9126,train9127.aiff,0
19308,train19309.aiff,0
6903,train6904.aiff,0
2109,train2110.aiff,0
12834,train12835.aiff,0
1527,train1528.aiff,0
11854,train11855.aiff,0
22766,train22767.aiff,0
10239,train10240.aiff,0
567,train568.aiff,0
10740,train10741.aiff,0
1953,train1954.aiff,0
14373,train14374.aiff,0
12609,train12610.aiff,0
17246,train17247.aiff,0
7186,train7187.aiff,0
23558,train23559.aiff,0
14838,train14839.aiff,0
18310,train18311.aiff,0
19310,train19311.aiff,0
24850,train24851.aiff,0
23491,train23492.aiff,0
13106,train13107.aiff,0
29170,train29171.aiff,0
14986,train14987.aiff,0
12261,train12262.aiff,0
7567,train7568.aiff,0
9865,train9866.aiff,0
5534,train5535.aiff,0
13801,train13802.aiff,0
17867,train17868.aiff,0
1020,train1021.aiff,0
28234,train28235.aiff,0
23937,train23938.aiff,0
28049,train28050.aiff,0
9560,train9561.aiff,0
20986,train20987.aiff,0
24008,train24009.aiff,0
15035,train15036.aiff,0
1544,train1545.aiff,0
16884,train16885.aiff,0
22634,train22635.aiff,0
1792,train1793.aiff,0
14193,train14194.aiff,0
19937,train19938.aiff,0
24499,train24500.aiff,0
22947,train22948.aiff,0
10668,train10669.aiff,0
3235,train3236.aiff,0
24514,train24515.aiff,0
3331,train3332.aiff,0
12558,train12559.aiff,0
1949,train1950.aiff,0
14532,train14533.aiff,0
16843,train16844.aiff,0
23415,train23416.aiff,0
27313,train27314.aiff,0
28743,train28744.aiff,0
24846,train24847.aiff,0
21983,train21984.aiff,0
1300,train1301.aiff,0
11140,train11141.aiff,0
8117,train8118.aiff,0
16536,train16537.aiff,0
27273,train27274.aiff,0
8272,train8273.aiff,0
10906,train10907.aiff,0
4473,train4474.aiff,0
8362,train8363.aiff,0
15322,train15323.aiff,0
24492,train24493.aiff,0
6183,train6184.aiff,0
8467,train8468.aiff,0
13739,train13740.aiff,0
1307,train1308.aiff,0
7710,train7711.aiff,0
7378,train7379.aiff,0
11263,train11264.aiff,0
22315,train22316.aiff,0
24944,train24945.aiff,0
29202,train29203.aiff,0
793,train794.aiff,0
13955,train13956.aiff,0
12650,train12651.aiff,0
28514,train28515.aiff,0
19994,train19995.aiff,0
25659,train25660.aiff,0
15538,train15539.aiff,0
3332,train3333.aiff,0
29047,train29048.aiff,0
1743,train1744.aiff,0
1577,train1578.aiff,0
15612,train15613.aiff,0
25305,train25306.aiff,0
6923,train6924.aiff,0
25796,train25797.aiff,0
18404,train18405.aiff,0
21208,train21209.aiff,0
10316,train10317.aiff,0
27125,train27126.aiff,0
13226,train13227.aiff,0
25647,train25648.aiff,0
14818,train14819.aiff,0
1569,train1570.aiff,0
8368,train8369.aiff,0
21619,train21620.aiff,0
22058,train22059.aiff,0
23144,train23145.aiff,0
177,train178.aiff,0
23766,train23767.aiff,0
3502,train3503.aiff,0
16283,train16284.aiff,0
12254,train12255.aiff,0
13875,train13876.aiff,0
4574,train4575.aiff,0
9797,train9798.aiff,0
2553,train2554.aiff,0
19289,train19290.aiff,0
24015,train24016.aiff,0
23585,train23586.aiff,0
17425,train17426.aiff,0
3868,train3869.aiff,0
29552,train29553.aiff,0
14835,train14836.aiff,0
7558,train7559.aiff,0
16212,train16213.aiff,0
11349,train11350.aiff,0
6590,train6591.aiff,0
27700,train27701.aiff,0
22014,train22015.aiff,0
25202,train25203.aiff,0
1895,train1896.aiff,0
17335,train17336.aiff,0
25722,train25723.aiff,0
19862,train19863.aiff,0
24940,train24941.aiff,0
28157,train28158.aiff,0
27290,train27291.aiff,0
18916,train18917.aiff,0
13465,train13466.aiff,0
6030,train6031.aiff,0
25415,train25416.aiff,0
9374,train9375.aiff,0
12259,train12260.aiff,0
15842,train15843.aiff,0
15203,train15204.aiff,0
8169,train8170.aiff,0
14963,train14964.aiff,0
21116,train21117.aiff,0
7218,train7219.aiff,0
23643,train23644.aiff,0
23848,train23849.aiff,0
4585,train4586.aiff,0
2054,train2055.aiff,0
5775,train5776.aiff,0
28885,train28886.aiff,0
2760,train2761.aiff,0
12449,train12450.aiff,0
2751,train2752.aiff,0
24722,train24723.aiff,0
5923,train5924.aiff,0
14561,train14562.aiff,0
24259,train24260.aiff,0
29676,train29677.aiff,0
19910,train19911.aiff,0
6257,train6258.aiff,0
3939,train3940.aiff,0
16402,train16403.aiff,0
10246,train10247.aiff,0
8007,train8008.aiff,0
4587,train4588.aiff,0
18624,train18625.aiff,0
29654,train29655.aiff,0
3524,train3525.aiff,0
11088,train11089.aiff,0
14300,train14301.aiff,0
13254,train13255.aiff,0
29119,train29120.aiff,0
17772,train17773.aiff,0
12446,train12447.aiff,0
20051,train20052.aiff,0
2192,train2193.aiff,0
5619,train5620.aiff,0
9233,train9234.aiff,0
13559,train13560.aiff,0
23567,train23568.aiff,0
7181,train7182.aiff,0
22838,train22839.aiff,0
16092,train16093.aiff,0
14292,train14293.aiff,0
7719,train7720.aiff,0
12098,train12099.aiff,0
17419,train17420.aiff,0
144,train145.aiff,0
7345,train7346.aiff,0
21673,train21674.aiff,0
8078,train8079.aiff,0
7991,train7992.aiff,0
5733,train5734.aiff,0
26541,train26542.aiff,0
28647,train28648.aiff,0
29872,train29873.aiff,0
13927,train13928.aiff,0
16970,train16971.aiff,0
9886,train9887.aiff,0
29732,train29733.aiff,0
7575,train7576.aiff,0
21187,train21188.aiff,0
22118,train22119.aiff,0
24083,train24084.aiff,0
27784,train27785.aiff,0
28575,train28576.aiff,0
21115,train21116.aiff,0
22139,train22140.aiff,0
28277,train28278.aiff,0
27831,train27832.aiff,0
981,train982.aiff,0
14688,train14689.aiff,0
2957,train2958.aiff,0
24070,train24071.aiff,0
29609,train29610.aiff,0
2119,train2120.aiff,0
13593,train13594.aiff,0
2906,train2907.aiff,0
1727,train1728.aiff,0
2082,train2083.aiff,0
5806,train5807.aiff,0
26923,train26924.aiff,0
4818,train4819.aiff,0
22496,train22497.aiff,0
21598,train21599.aiff,0
25401,train25402.aiff,0
17342,train17343.aiff,0
28591,train28592.aiff,0
29519,train29520.aiff,0
17560,train17561.aiff,0
25238,train25239.aiff,0
15488,train15489.aiff,0
1542,train1543.aiff,0
14364,train14365.aiff,0
28336,train28337.aiff,0
1583,train1584.aiff,0
22362,train22363.aiff,0
21290,train21291.aiff,0
7062,train7063.aiff,0
14012,train14013.aiff,0
15717,train15718.aiff,0
21961,train21962.aiff,0
7863,train7864.aiff,0
28595,train28596.aiff,0
19743,train19744.aiff,0
21753,train21754.aiff,0
5209,train5210.aiff,0
8487,train8488.aiff,0
23648,train23649.aiff,0
28785,train28786.aiff,0
19498,train19499.aiff,0
1787,train1788.aiff,0
10996,train10997.aiff,0
14619,train14620.aiff,0
5742,train5743.aiff,0
8549,train8550.aiff,0
13495,train13496.aiff,0
16471,train16472.aiff,0
25658,train25659.aiff,0
29407,train29408.aiff,0
15003,train15004.aiff,0
615,train616.aiff,0
5039,train5040.aiff,0
128,train129.aiff,0
17803,train17804.aiff,0
258,train259.aiff,0
14449,train14450.aiff,0
8045,train8046.aiff,0
21206,train21207.aiff,0
858,train859.aiff,0
17677,train17678.aiff,0
18678,train18679.aiff,0
22252,train22253.aiff,0
28165,train28166.aiff,0
12744,train12745.aiff,0
2126,train2127.aiff,0
12928,train12929.aiff,0
11848,train11849.aiff,0
13578,train13579.aiff,0
9975,train9976.aiff,0
29074,train29075.aiff,0
26403,train26404.aiff,0
17558,train17559.aiff,0
760,train761.aiff,0
11367,train11368.aiff,0
17041,train17042.aiff,0
21491,train21492.aiff,0
17979,train17980.aiff,0
2762,train2763.aiff,0
23460,train23461.aiff,0
2976,train2977.aiff,0
13442,train13443.aiff,0
26592,train26593.aiff,0
25687,train25688.aiff,0
8306,train8307.aiff,0
22775,train22776.aiff,0
21300,train21301.aiff,0
3403,train3404.aiff,0
14339,train14340.aiff,0
15326,train15327.aiff,0
17730,train17731.aiff,0
14327,train14328.aiff,0
29895,train29896.aiff,0
9172,train9173.aiff,0
24895,train24896.aiff,0
24987,train24988.aiff,0
24064,train24065.aiff,0
29030,train29031.aiff,0
13685,train13686.aiff,0
11815,train11816.aiff,0
20041,train20042.aiff,0
25563,train25564.aiff,0
24620,train24621.aiff,0
12877,train12878.aiff,0
28456,train28457.aiff,0
10215,train10216.aiff,0
29535,train29536.aiff,0
9012,train9013.aiff,0
28342,train28343.aiff,0
24887,train24888.aiff,0
9996,train9997.aiff,0
326,train327.aiff,0
13967,train13968.aiff,0
24315,train24316.aiff,0
825,train826.aiff,0
20449,train20450.aiff,0
16184,train16185.aiff,0
26477,train26478.aiff,0
16845,train16846.aiff,0
3541,train3542.aiff,0
26514,train26515.aiff,0
6598,train6599.aiff,0
23742,train23743.aiff,0
8209,train8210.aiff,0
8284,train8285.aiff,0
22742,train22743.aiff,0
9696,train9697.aiff,0
13779,train13780.aiff,0
2356,train2357.aiff,0
18437,train18438.aiff,0
24138,train24139.aiff,0
14722,train14723.aiff,0
19788,train19789.aiff,0
16663,train16664.aiff,0
13343,train13344.aiff,0
1407,train1408.aiff,0
19717,train19718.aiff,0
17844,train17845.aiff,0
27520,train27521.aiff,0
27438,train27439.aiff,0
24788,train24789.aiff,0
22585,train22586.aiff,0
18231,train18232.aiff,0
14713,train14714.aiff,0
13723,train13724.aiff,0
24038,train24039.aiff,0
5740,train5741.aiff,0
21311,train21312.aiff,0
7928,train7929.aiff,0
14336,train14337.aiff,0
10815,train10816.aiff,0
13658,train13659.aiff,0
21594,train21595.aiff,0
21794,train21795.aiff,0
21367,train21368.aiff,0
14302,train14303.aiff,0
21546,train21547.aiff,0
11112,train11113.aiff,0
27602,train27603.aiff,0
2228,train2229.aiff,0
28701,train28702.aiff,0
7440,train7441.aiff,0
20443,train20444.aiff,0
5552,train5553.aiff,0
17222,train17223.aiff,0
6332,train6333.aiff,0
233,train234.aiff,0
21358,train21359.aiff,0
13671,train13672.aiff,0
24884,train24885.aiff,0
16464,train16465.aiff,0
20487,train20488.aiff,0
20539,train20540.aiff,0
29655,train29656.aiff,0
15817,train15818.aiff,0
797,train798.aiff,0
3545,train3546.aiff,0
4678,train4679.aiff,0
2639,train2640.aiff,0
14400,train14401.aiff,0
11094,train11095.aiff,0
7942,train7943.aiff,0
15911,train15912.aiff,0
10306,train10307.aiff,0
6029,train6030.aiff,0
17820,train17821.aiff,0
23079,train23080.aiff,0
3395,train3396.aiff,0
8685,train8686.aiff,0
28579,train28580.aiff,0
24059,train24060.aiff,0
12774,train12775.aiff,0
2975,train2976.aiff,0
7088,train7089.aiff,0
2034,train2035.aiff,0
464,train465.aiff,0
12205,train12206.aiff,0
20319,train20320.aiff,0
13301,train13302.aiff,0
28833,train28834.aiff,0
12362,train12363.aiff,0
17414,train17415.aiff,0
134,train135.aiff,0
1444,train1445.aiff,0
24198,train24199.aiff,0
23442,train23443.aiff,0
1404,train1405.aiff,0
3699,train3700.aiff,0
4479,train4480.aiff,0
18862,train18863.aiff,0
6212,train6213.aiff,0
27732,train27733.aiff,0
29218,train29219.aiff,0
10368,train10369.aiff,0
304,train305.aiff,0
14341,train14342.aiff,0
27719,train27720.aiff,0
21307,train21308.aiff,0
11608,train11609.aiff,0
10190,train10191.aiff,0
38,train39.aiff,0
24430,train24431.aiff,0
16520,train16521.aiff,0
827,train828.aiff,0
16426,train16427.aiff,0
18037,train18038.aiff,0
21189,train21190.aiff,0
18583,train18584.aiff,0
8116,train8117.aiff,0
3047,train3048.aiff,0
7074,train7075.aiff,0
17375,train17376.aiff,0
554,train555.aiff,0
8832,train8833.aiff,0
25190,train25191.aiff,0
25421,train25422.aiff,0
15489,train15490.aiff,0
20505,train20506.aiff,0
695,train696.aiff,0
12255,train12256.aiff,0
6048,train6049.aiff,0
13770,train13771.aiff,0
29622,train29623.aiff,0
22455,train22456.aiff,0
14656,train14657.aiff,0
29001,train29002.aiff,0
16099,train16100.aiff,0
2753,train2754.aiff,0
16567,train16568.aiff,0
13557,train13558.aiff,0
16326,train16327.aiff,0
11795,train11796.aiff,0
18226,train18227.aiff,0
29103,train29104.aiff,0
2682,train2683.aiff,0
5728,train5729.aiff,0
17503,train17504.aiff,0
1889,train1890.aiff,0
12725,train12726.aiff,0
17848,train17849.aiff,0
11583,train11584.aiff,0
10713,train10714.aiff,0
2021,train2022.aiff,0
6248,train6249.aiff,0
247,train248.aiff,0
19933,train19934.aiff,0
3176,train3177.aiff,0
12887,train12888.aiff,0
12715,train12716.aiff,0
16507,train16508.aiff,0
3508,train3509.aiff,0
18159,train18160.aiff,0
24880,train24881.aiff,0
2624,train2625.aiff,0
5597,train5598.aiff,0
27884,train27885.aiff,0
14492,train14493.aiff,0
27421,train27422.aiff,0
19923,train19924.aiff,0
15893,train15894.aiff,0
12245,train12246.aiff,0
6268,train6269.aiff,0
28065,train28066.aiff,0
2195,train2196.aiff,0
22224,train22225.aiff,0
234,train235.aiff,0
26100,train26101.aiff,0
14383,train14384.aiff,0
28316,train28317.aiff,0
9052,train9053.aiff,0
25462,train25463.aiff,0
2640,train2641.aiff,0
10591,train10592.aiff,0
15334,train15335.aiff,0
21548,train21549.aiff,0
9844,train9845.aiff,0
28050,train28051.aiff,0
27183,train27184.aiff,0
26474,train26475.aiff,0
10040,train10041.aiff,0
17397,train17398.aiff,0
22146,train22147.aiff,0
19624,train19625.aiff,0
15276,train15277.aiff,0
5483,train5484.aiff,0
17219,train17220.aiff,0
9388,train9389.aiff,0
27380,train27381.aiff,0
9916,train9917.aiff,0
5124,train5125.aiff,0
21712,train21713.aiff,0
6334,train6335.aiff,0
17929,train17930.aiff,0
1891,train1892.aiff,0
6000,train6001.aiff,0
26911,train26912.aiff,0
12317,train12318.aiff,0
18883,train18884.aiff,0
7083,train7084.aiff,0
21921,train21922.aiff,0
28732,train28733.aiff,0
3232,train3233.aiff,0
1413,train1414.aiff,0
23245,train23246.aiff,0
24042,train24043.aiff,0
28930,train28931.aiff,0
9964,train9965.aiff,0
10501,train10502.aiff,0
17591,train17592.aiff,0
27322,train27323.aiff,0
14223,train14224.aiff,0
20232,train20233.aiff,0
8711,train8712.aiff,0
5844,train5845.aiff,0
923,train924.aiff,0
12607,train12608.aiff,0
23709,train23710.aiff,0
16214,train16215.aiff,0
693,train694.aiff,0
21315,train21316.aiff,0
12878,train12879.aiff,0
7995,train7996.aiff,0
23533,train23534.aiff,0
22431,train22432.aiff,0
27747,train27748.aiff,0
28416,train28417.aiff,0
21400,train21401.aiff,0
9750,train9751.aiff,0
16844,train16845.aiff,0
15156,train15157.aiff,0
27749,train27750.aiff,0
9001,train9002.aiff,0
20802,train20803.aiff,0
3328,train3329.aiff,0
28683,train28684.aiff,0
21405,train21406.aiff,0
3771,train3772.aiff,0
12750,train12751.aiff,0
23422,train23423.aiff,0
15193,train15194.aiff,0
21379,train21380.aiff,0
26898,train26899.aiff,0
11895,train11896.aiff,0
